ID,NAME,CODE_GENDER,FLAG_OWN_CAR,OWN_CAR,MARK_CAR,FLAG_OWN_REALTY,OWN_REALITY,MARK_REALTY,CNT_CHILDREN,MARK_CHILD,AMT_INCOME_TOTAL,MARK_INCOME,NAME_INCOME_TYPE,MARK_OCCUPATION,NAME_EDUCATION_TYPE,MARK_EDUCATION,NAME_FAMILY_STATUS,MARK_FAMILY,NAME_HOUSING_TYPE,MARK_HOUSE,DAYS_BIRTH,AGE,MARK_BIRTH,DAYS_EMPLOYED,EMP_YEARS,MARK_EMPLOYED,FLAG_MOBIL,MARK_MOBILE,FLAG_WORK_PHONE,MARK_WORK_PHONE,FLAG_PHONE,MARK_PHONE,FLAG_EMAIL,MARK_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MARK_FAM_MEM,Credit score
5023920,Dean,Male,Y,1,5,N,0,0,1,8,225000,6,Working,8,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-16173,44.30958904,3,-2862,7.84109589,5,1,1,0,0,0,0,0,0,Managers,3,8,66
5023921,Harold,Male,Y,1,5,N,0,0,1,8,225000,6,Working,8,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-16173,44.30958904,3,-2862,7.84109589,5,1,1,0,0,0,0,0,0,Managers,3,8,66
5024058,Hayley,Female,N,0,0,Y,1,5,1,8,108000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-13012,35.64931507,4,-1342,3.676712329,4,1,1,0,0,1,3,0,0,Sales staff,3,8,71
5024073,Gabrielle,Female,N,0,0,Y,1,5,0,10,180000,6,Working,8,Higher education,8,Married,10,House / apartment,10,-15976,43.76986301,3,-854,2.339726027,2,1,1,0,0,0,0,0,0,Laborers,2,10,73
5024135,Leonard,Male,Y,1,5,N,0,0,0,10,202500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-8655,23.71232877,5,-1067,2.923287671,2,1,1,0,0,1,3,1,3,Core staff,2,10,77
5024203,Hailey,Female,N,0,0,Y,1,5,0,10,202500,6,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-16278,44.59726027,3,-2712,7.430136986,5,1,1,1,3,1,3,0,0,,1,10,70
5024222,Kristie,Female,Y,1,5,Y,1,5,0,10,540000,8,Commercial associate,6,Higher education,8,Married,10,House / apartment,10,-15702,43.01917808,3,-185,0.506849315,1,1,1,0,0,1,3,0,0,,2,10,80
5024363,Hunter,Male,N,0,0,Y,1,5,1,8,81000,4,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-12313,33.73424658,4,-1098,3.008219178,4,1,1,0,0,0,0,0,0,Laborers,3,8,66
5024489,Geoffrey,Male,N,0,0,Y,1,5,0,10,171000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-21717,59.49863014,2,-2042,5.594520548,5,1,1,0,0,0,0,0,0,Drivers,2,10,71
5024491,Levi,Male,N,0,0,Y,1,5,1,8,135000,6,Working,8,Secondary / secondary special,4,Married,10,Rented apartment,8,-10414,28.53150685,5,-2742,7.512328767,5,1,1,1,3,1,3,0,0,Laborers,3,8,74
5024552,Darryl,Male,N,0,0,Y,1,5,0,10,112500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-14071,38.55068493,4,-3806,10.42739726,5,1,1,1,3,0,0,0,0,Laborers,2,10,76
5024588,Andres,Male,Y,1,5,Y,1,5,0,10,157500,6,Working,8,Secondary / secondary special,4,Married,10,With parents,6,-8893,24.36438356,5,-1615,4.424657534,4,1,1,1,3,0,0,0,0,Drivers,2,10,77
5024619,Billy,Male,Y,1,5,Y,1,5,0,10,180000,6,Pensioner,2,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-23289,63.80547945,2,365243,1000.665753,3,1,1,0,0,1,3,0,0,,2,10,69
5024622,Bernard,Male,N,0,0,Y,1,5,2,8,270000,6,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-11505,31.52054795,4,-4019,11.0109589,5,1,1,0,0,0,0,0,0,Laborers,3,8,61
5024626,Colin,Male,N,0,0,Y,1,5,2,8,270000,6,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-11505,31.52054795,4,-4019,11.0109589,5,1,1,0,0,0,0,0,0,Laborers,3,8,61
5024737,Miguel,Male,Y,1,5,Y,1,5,1,8,405000,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-16510,45.23287671,3,-731,2.002739726,2,1,1,0,0,0,0,0,0,,3,8,68
5024744,Jeremiah,Male,N,0,0,Y,1,5,0,10,225000,6,Commercial associate,6,Higher education,8,Single / not married,2,House / apartment,10,-14195,38.89041096,4,-6881,18.85205479,5,1,1,0,0,0,0,0,0,Laborers,1,10,67
5024787,Tracie,Female,N,0,0,Y,1,5,0,10,225000,6,Pensioner,2,Higher education,8,Married,10,House / apartment,10,-23868,65.39178082,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,67
5024791,Ellen,Female,N,0,0,Y,1,5,0,10,225000,6,Pensioner,2,Higher education,8,Married,10,House / apartment,10,-23868,65.39178082,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,67
5024806,Connor,Male,N,0,0,N,0,0,1,8,112500,6,Working,8,Secondary / secondary special,4,Separated,4,With parents,6,-15390,42.16438356,3,-1615,4.424657534,4,1,1,0,0,0,0,0,0,Laborers,2,10,54
5024848,Jasmin,Female,N,0,0,Y,1,5,0,10,157500,6,Working,8,Higher education,8,Single / not married,2,House / apartment,10,-11511,31.5369863,4,-519,1.421917808,2,1,1,0,0,0,0,0,0,High skill tech staff,1,10,66
5024878,Latasha,Female,N,0,0,Y,1,5,0,10,112500,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-22175,60.75342466,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,63
5024909,Ralph,Male,Y,1,5,Y,1,5,0,10,225000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-20463,56.0630137,2,-185,0.506849315,1,1,1,0,0,0,0,0,0,Security staff,2,10,72
6389106,Robyn,Female,Y,1,5,N,0,0,2,8,135000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-8717,23.88219178,5,-1857,5.087671233,5,1,1,1,3,0,0,0,0,Core staff,4,8,73
6389110,Monique,Female,Y,1,5,N,0,0,2,8,135000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-8717,23.88219178,5,-1857,5.087671233,5,1,1,1,3,0,0,0,0,Core staff,4,8,73
5024918,Glen,Male,N,0,0,Y,1,5,2,8,225000,6,Working,8,Higher education,8,Married,10,House / apartment,10,-14841,40.66027397,3,-3868,10.59726027,5,1,1,0,0,0,0,0,0,Managers,4,8,72
5872349,Kerry,Female,N,0,0,N,0,0,0,10,135000,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-20013,54.83013699,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,58
5872387,Sophia,Female,Y,1,5,N,0,0,0,10,90000,4,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-18652,51.10136986,2,-5633,15.43287671,5,1,1,0,0,1,3,0,0,Laborers,2,10,70
5872655,Damon,Male,Y,1,5,Y,1,5,2,8,531000,8,State servant,10,Higher education,8,Married,10,House / apartment,10,-15173,41.56986301,3,-7916,21.68767123,5,1,1,0,0,0,0,0,0,Managers,4,8,81
5581561,Lacey,Female,N,0,0,N,0,0,0,10,90000,4,Working,8,Secondary / secondary special,4,Married,10,With parents,6,-16174,44.31232877,3,-277,0.75890411,1,1,1,0,0,0,0,0,0,Sales staff,2,10,57
5581608,Riley,Male,Y,1,5,N,0,0,1,8,450000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-16912,46.33424658,3,-2072,5.676712329,5,1,1,0,0,0,0,0,0,Laborers,3,8,68
5581633,Ernest,Male,Y,1,5,Y,1,5,0,10,157500,6,Working,8,Secondary / secondary special,4,Single / not married,2,Municipal apartment,4,-14284,39.13424658,4,-2192,6.005479452,5,1,1,0,0,0,0,0,0,Drivers,1,10,64
5580933,Daryl,Male,Y,1,5,N,0,0,0,10,1125000,10,Commercial associate,6,Secondary / secondary special,4,Married,10,Rented apartment,8,-15960,43.7260274,3,-1646,4.509589041,4,1,1,0,0,0,0,0,0,Managers,2,10,71
6289934,Harry,Male,N,0,0,Y,1,5,0,10,135000,6,Pensioner,2,Higher education,8,Married,10,House / apartment,10,-23321,63.89315068,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,67
5581308,Omar,Male,Y,1,5,Y,1,5,0,10,135000,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-20947,57.3890411,2,365243,1000.665753,3,1,1,0,0,1,3,0,0,,2,10,71
5025683,Tricia,Female,Y,1,5,N,0,0,1,8,135000,6,State servant,10,Secondary / secondary special,4,Married,10,House / apartment,10,-14599,39.99726027,4,-2108,5.775342466,5,1,1,1,3,1,3,0,0,Medicine staff,3,8,77
5026123,Nicolas,Male,Y,1,5,Y,1,5,0,10,225000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-16277,44.59452055,3,-6979,19.12054795,5,1,1,0,0,0,0,0,0,High skill tech staff,2,10,77
5026525,Sue,Female,N,0,0,Y,1,5,0,10,126000,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-16092,44.08767123,3,-438,1.2,2,1,1,0,0,0,0,0,0,Cleaning staff,2,10,67
5026528,Faith,Female,Y,1,5,Y,1,5,0,10,99000,4,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-22256,60.97534247,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,66
5026629,Sonia,Female,N,0,0,Y,1,5,0,10,99000,4,Working,8,Secondary / secondary special,4,Separated,4,House / apartment,10,-18068,49.50136986,3,-8870,24.30136986,5,1,1,0,0,0,0,0,0,Medicine staff,1,10,64
5028285,Jackie,Female,N,0,0,N,0,0,1,8,157500,6,Commercial associate,6,Incomplete higher,6,Married,10,With parents,6,-11941,32.71506849,4,-2760,7.561643836,5,1,1,0,0,0,0,0,0,,3,8,60
5028307,Darius,Male,N,0,0,N,0,0,0,10,157500,6,Commercial associate,6,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-11888,32.56986301,4,-295,0.808219178,1,1,1,0,0,0,0,0,0,Security staff,2,10,60
5028363,Bailey,Female,N,0,0,Y,1,5,0,10,135000,6,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-18230,49.94520548,3,-173,0.473972603,1,1,1,0,0,0,0,0,0,Medicine staff,1,10,60
5028561,Lydia,Female,Y,1,5,Y,1,5,0,10,315000,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-15653,42.88493151,3,-5500,15.06849315,5,1,1,0,0,0,0,1,3,Core staff,2,10,78
5028785,Ariana,Female,N,0,0,Y,1,5,0,10,135000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-15836,43.38630137,3,-3034,8.312328767,5,1,1,0,0,0,0,0,0,,2,10,72
5028827,Bobby,Male,N,0,0,Y,1,5,0,10,171000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-19338,52.98082192,2,-1695,4.643835616,4,1,1,0,0,0,0,0,0,Drivers,2,10,70
5028832,Jermaine,Male,N,0,0,Y,1,5,0,10,202500,6,Working,8,Higher education,8,Married,10,House / apartment,10,-14944,40.94246575,3,-2060,5.643835616,5,1,1,0,0,0,0,0,0,Managers,2,10,76
5703015,Terrence,Male,Y,1,5,N,0,0,0,10,225000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-14834,40.64109589,3,-3813,10.44657534,5,1,1,0,0,1,3,0,0,Sales staff,2,10,75
6670006,Kylie,Female,N,0,0,Y,1,5,0,10,117000,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-20768,56.89863014,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,63
6139185,Norma,Female,N,0,0,Y,1,5,2,8,135000,6,Commercial associate,6,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-13346,36.56438356,4,-585,1.602739726,2,1,1,0,0,1,3,1,3,Laborers,4,8,68
5029232,Perry,Male,N,0,0,Y,1,5,0,10,180000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-19408,53.17260274,2,-4553,12.4739726,5,1,1,0,0,1,3,0,0,Laborers,2,10,74
5029312,Pam,Female,N,0,0,Y,1,5,0,10,157500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-15488,42.43287671,3,-2453,6.720547945,5,1,1,0,0,0,0,0,0,Laborers,2,10,72
5029665,Ariel,Female,N,0,0,N,0,0,0,10,67500,4,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-18401,50.41369863,2,-2149,5.887671233,5,1,1,0,0,0,0,0,0,Laborers,2,10,64
5471214,Gwendolyn,Female,Y,1,5,N,0,0,1,8,135000,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-13033,35.70684932,4,-3885,10.64383562,5,1,1,0,0,1,3,0,0,Laborers,3,8,70
5033472,Tanner,Male,N,0,0,N,0,0,0,10,247500,6,State servant,10,Secondary / secondary special,4,Married,10,House / apartment,10,-11977,32.81369863,4,-2699,7.394520548,5,1,1,0,0,0,0,0,0,Core staff,2,10,70
6195820,Claire,Female,N,0,0,N,0,0,0,10,112500,6,Working,8,Higher education,8,Married,10,With parents,6,-10650,29.17808219,5,-3702,10.14246575,5,1,1,1,3,1,3,0,0,Core staff,2,10,75
5471089,Alejandro,Male,Y,1,5,N,0,0,0,10,180000,6,Commercial associate,6,Higher education,8,Married,10,House / apartment,10,-10054,27.54520548,5,-598,1.638356164,2,1,1,0,0,1,3,0,0,Managers,2,10,76
6196253,Gilbert,Male,N,0,0,N,0,0,0,10,157500,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-17018,46.62465753,3,-9485,25.98630137,5,1,1,0,0,1,3,0,0,Drivers,2,10,68
6196276,Alejandra,Female,N,0,0,N,0,0,1,8,99000,4,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-15096,41.35890411,3,-994,2.723287671,2,1,1,1,3,0,0,0,0,Laborers,3,8,59
5033606,Kurt,Male,N,0,0,Y,1,5,0,10,157500,6,Working,8,Secondary / secondary special,4,Widow,6,House / apartment,10,-17587,48.18356164,3,-1571,4.304109589,4,1,1,0,0,0,0,0,0,Laborers,1,10,67
6045611,Rose,Female,N,0,0,N,0,0,0,10,112500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-13605,37.2739726,4,-1329,3.64109589,4,1,1,0,0,0,0,0,0,Core staff,2,10,67
5836624,Jake,Male,Y,1,5,Y,1,5,2,8,450000,6,Working,8,Higher education,8,Married,10,House / apartment,10,-12040,32.98630137,4,-1305,3.575342466,4,1,1,1,3,1,3,0,0,,4,8,83
5405022,Ross,Male,N,0,0,Y,1,5,0,10,65250,4,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-23289,63.80547945,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,61
5033706,Clarence,Male,Y,1,5,N,0,0,0,10,180000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-17349,47.53150685,3,-536,1.468493151,2,1,1,0,0,0,0,0,0,Drivers,2,10,69
5033724,Max,Male,N,0,0,Y,1,5,0,10,135000,6,Pensioner,2,Lower secondary,2,Married,10,House / apartment,10,-24202,66.30684932,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,61
5033758,Franklin,Male,Y,1,5,Y,1,5,1,8,72000,4,Commercial associate,6,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-15670,42.93150685,3,-239,0.654794521,1,1,1,0,0,0,0,0,0,,2,10,59
5033778,Clayton,Male,N,0,0,Y,1,5,0,10,225000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-20298,55.6109589,2,-3282,8.991780822,5,1,1,0,0,0,0,0,0,Medicine staff,2,10,71
5033857,Reginald,Male,Y,1,5,N,0,0,1,8,270000,6,Commercial associate,6,Higher education,8,Married,10,Municipal apartment,4,-12928,35.41917808,4,-239,0.654794521,1,1,1,0,0,1,3,0,0,Managers,3,8,64
5905306,Leroy,Male,Y,1,5,Y,1,5,0,10,90000,4,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-20063,54.96712329,2,-932,2.553424658,2,1,1,1,3,1,3,0,0,Core staff,2,10,77
5905827,Dale,Male,Y,1,5,Y,1,5,1,8,135000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-11066,30.31780822,4,-1670,4.575342466,4,1,1,0,0,1,3,0,0,Laborers,3,8,76
6820522,Mindy,Female,N,0,0,Y,1,5,0,10,270000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-21917,60.04657534,2,-1905,5.219178082,5,1,1,0,0,0,0,0,0,Medicine staff,2,10,71
6820670,Hector,Male,Y,1,5,Y,1,5,0,10,157500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-10097,27.6630137,5,-1571,4.304109589,4,1,1,1,3,1,3,0,0,Drivers,2,10,84
5409355,Alec,Male,Y,1,5,Y,1,5,1,8,256500,6,State servant,10,Higher education,8,Married,10,Office apartment,2,-11154,30.55890411,4,-4409,12.07945205,5,1,1,0,0,0,0,0,0,Core staff,3,8,72
5035480,Vernon,Male,Y,1,5,Y,1,5,1,8,225000,6,Working,8,Higher education,8,Married,10,House / apartment,10,-13334,36.53150685,4,-4908,13.44657534,5,1,1,0,0,0,0,0,0,Core staff,3,8,78
5036462,Isaac,Male,Y,1,5,Y,1,5,2,8,180000,6,State servant,10,Higher education,8,Married,10,Co-op apartment,9,-11457,31.3890411,4,-1669,4.57260274,4,1,1,0,0,0,0,0,0,,4,8,78
5036492,Bryce,Male,Y,1,5,N,0,0,1,8,157500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-12266,33.60547945,4,-3372,9.238356164,5,1,1,0,0,0,0,0,0,Drivers,3,8,69
5438689,Marcia,Female,N,0,0,N,0,0,0,10,135000,6,Pensioner,2,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-21870,59.91780822,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,1,10,50
6345485,Duane,Male,Y,1,5,N,0,0,0,10,225000,6,Working,8,Higher education,8,Married,10,House / apartment,10,-13022,35.67671233,4,-1570,4.301369863,4,1,1,1,3,0,0,0,0,,2,10,79
6583753,Jackson,Male,Y,1,5,N,0,0,1,8,225000,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-16737,45.85479452,3,-2410,6.602739726,5,1,1,0,0,0,0,0,0,Managers,3,8,66
5036908,Brady,Male,Y,1,5,Y,1,5,1,8,270000,6,Working,8,Higher education,8,Married,10,House / apartment,10,-17187,47.08767123,3,-4327,11.85479452,5,1,1,0,0,0,0,0,0,Managers,3,8,77
5146576,Leon,Male,Y,1,5,Y,1,5,0,10,135000,6,Working,8,Secondary / secondary special,4,Married,10,With parents,6,-16271,44.57808219,3,-3111,8.523287671,5,1,1,0,0,0,0,0,0,Core staff,2,10,73
5037109,Garrett,Male,N,0,0,N,0,0,0,10,202500,6,Working,8,Secondary / secondary special,4,Married,10,Municipal apartment,4,-18281,50.08493151,2,-3596,9.852054795,5,1,1,0,0,0,0,0,0,Laborers,2,10,60
5146187,Wyatt,Male,N,0,0,N,0,0,0,10,202500,6,Working,8,Secondary / secondary special,4,Married,10,Municipal apartment,4,-18281,50.08493151,2,-3596,9.852054795,5,1,1,0,0,0,0,0,0,Laborers,2,10,60
5228786,Clifford,Male,Y,1,5,Y,1,5,1,8,225000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-12985,35.57534247,4,-858,2.350684932,2,1,1,0,0,1,3,0,0,Sales staff,3,8,74
5427132,Earl,Male,N,0,0,N,0,0,0,10,225000,6,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-9386,25.71506849,5,-512,1.402739726,2,1,1,0,0,1,3,0,0,Laborers,1,10,61
5038624,Angie,Female,N,0,0,N,0,0,0,10,103500,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-24346,66.70136986,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,58
5044749,Fernando,Male,N,0,0,N,0,0,0,10,144000,6,Working,8,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-16621,45.5369863,3,-221,0.605479452,1,1,1,0,0,0,0,0,0,,2,10,61
5045438,Karl,Male,Y,1,5,Y,1,5,0,10,180000,6,Pensioner,2,Higher education,8,Married,10,House / apartment,10,-23546,64.50958904,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,72
5046233,Dave,Male,Y,1,5,Y,1,5,0,10,112500,6,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-10475,28.69863014,5,-2757,7.553424658,5,1,1,1,3,1,3,1,3,Drivers,1,10,80
5046443,Ivan,Male,Y,1,5,Y,1,5,0,10,157500,6,State servant,10,Higher education,8,Married,10,House / apartment,10,-16783,45.98082192,3,-473,1.295890411,2,1,1,0,0,1,3,0,0,Core staff,2,10,83
5048168,Kellie,Female,Y,1,5,Y,1,5,0,10,121500,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-23683,64.88493151,2,365243,1000.665753,3,1,1,0,0,1,3,0,0,,2,10,71
5050529,Cesar,Male,N,0,0,N,0,0,0,10,180000,6,Working,8,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-10304,28.23013699,5,-743,2.035616438,2,1,1,0,0,1,3,0,0,Laborers,2,10,67
5050753,Kirk,Male,Y,1,5,N,0,0,0,10,135000,6,Working,8,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-20043,54.91232877,2,-682,1.868493151,2,1,1,1,3,1,3,0,0,Laborers,2,10,72
5053289,Alfred,Male,N,0,0,Y,1,5,0,10,148500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-11963,32.77534247,4,-3246,8.893150685,5,1,1,0,0,0,0,0,0,Laborers,2,10,73
5053387,Maxwell,Male,Y,1,5,Y,1,5,2,8,247500,6,Working,8,Incomplete higher,6,Married,10,House / apartment,10,-13102,35.89589041,4,-962,2.635616438,2,1,1,0,0,0,0,0,0,Drivers,4,8,73
5053426,Karla,Female,Y,1,5,Y,1,5,2,8,180000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-15692,42.99178082,3,-3649,9.997260274,5,1,1,0,0,0,0,0,0,Managers,4,8,73
5053536,Zoe,Female,N,0,0,Y,1,5,0,10,216000,6,Pensioner,2,Higher education,8,Single / not married,2,House / apartment,10,-20388,55.85753425,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,1,10,59
5053590,Drew,Male,Y,1,5,Y,1,5,0,10,405000,6,Working,8,Higher education,8,Married,10,House / apartment,10,-10772,29.51232877,5,-546,1.495890411,2,1,1,0,0,0,0,0,0,Managers,2,10,80
5062676,Marco,Male,N,0,0,Y,1,5,0,10,180000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-19500,53.42465753,2,-3189,8.736986301,5,1,1,0,0,0,0,0,0,Laborers,2,10,71
5067705,Hayden,Male,N,0,0,Y,1,5,1,8,112500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-10145,27.79452055,5,-1126,3.084931507,4,1,1,0,0,0,0,0,0,Laborers,3,8,69
5068232,Cristian,Male,N,0,0,Y,1,5,1,8,112500,6,State servant,10,Secondary / secondary special,4,Married,10,House / apartment,10,-13885,38.04109589,4,-232,0.635616438,1,1,1,0,0,0,0,0,0,Laborers,3,8,67
5079212,Don,Male,N,0,0,Y,1,5,0,10,157500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-17474,47.8739726,3,-1152,3.156164384,4,1,1,0,0,0,0,0,0,Laborers,2,10,71
5738406,Gordon,Male,N,0,0,Y,1,5,1,8,243000,6,Commercial associate,6,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-13345,36.56164384,4,-5276,14.45479452,5,1,1,1,3,0,0,0,0,Laborers,2,10,64
5089304,Lonnie,Male,N,0,0,N,0,0,0,10,193500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-17257,47.27945205,3,-886,2.42739726,2,1,1,0,0,0,0,0,0,Security staff,2,10,64
5092172,Terrance,Male,Y,1,5,N,0,0,2,8,315000,6,Commercial associate,6,Incomplete higher,6,Married,10,House / apartment,10,-11080,30.35616438,4,-657,1.8,2,1,1,0,0,0,0,0,0,Managers,4,8,66
5146345,Malik,Male,N,0,0,N,0,0,0,10,135000,6,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-9275,25.4109589,5,-493,1.350684932,2,1,1,0,0,0,0,0,0,Laborers,1,10,58
5189739,Gene,Male,Y,1,5,Y,1,5,1,8,225000,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-12631,34.60547945,4,-153,0.419178082,1,1,1,0,0,0,0,0,0,Laborers,3,8,68
